,Unnamed: 0,revid,parentid,user,userid,timestamp,size,anon,userhidden,page_id,pythontime
7582,894,392196437,391936545,H3llBot,12323565.0,2010-10-22T11:08:38Z,116487,,,13404,2010-10-22 11:08:38+00:00
7583,895,392343421,392196437,Hmains,508734.0,2010-10-23T04:03:11Z,116438,,,13404,2010-10-23 04:03:11+00:00
7584,896,392344213,392343421,Tavatar,7644919.0,2010-10-23T04:10:01Z,116453,,,13404,2010-10-23 04:10:01+00:00
7585,897,392349486,392344213,Ohconfucius,736651.0,2010-10-23T04:56:52Z,116372,,,13404,2010-10-23 04:56:52+00:00
23791,209,392377859,391271414,Desvoeuxrdwest,13302262.0,2010-10-23T09:48:10Z,64234,,,221174,2010-10-23 09:48:10+00:00
23792,210,392514002,392377859,GimmeBot,3188459.0,2010-10-24T01:22:45Z,64354,,,221174,2010-10-24 01:22:45+00:00
23793,211,392530392,392514002,Tavatar,7644919.0,2010-10-24T03:18:57Z,65237,,,221174,2010-10-24 03:18:57+00:00
11727,10,392941916,390361528,RjwilmsiBot,10996774.0,2010-10-26T06:09:16Z,3053,,,18592548,2010-10-26 06:09:16+00:00
7586,898,393683710,392349486,Bporter28,744476.0,2010-10-29T21:53:29Z,116299,,,13404,2010-10-29 21:53:29+00:00
16469,20,394016508,381671075,74.210.120.87,0.0,2010-10-31T18:28:32Z,12957,True,,151962,2010-10-31 18:28:32+00:00
7587,899,394053192,393683710,H3llBot,12323565.0,2010-10-31T22:05:13Z,116343,,,13404,2010-10-31 22:05:13+00:00
23794,212,394122479,392530392,76.66.203.138,0.0,2010-11-01T06:20:10Z,65288,True,,221174,2010-11-01 06:20:10+00:00
23795,213,394291333,394122479,Sven Manguard,13098761.0,2010-11-02T01:14:30Z,65287,,,221174,2010-11-02 01:14:30+00:00
23796,214,394538737,394291333,121.200.236.70,0.0,2010-11-03T07:34:51Z,65586,True,,221174,2010-11-03 07:34:51+00:00
23797,215,394538818,394538737,SineBot,4936590.0,2010-11-03T07:36:03Z,65889,,,221174,2010-11-03 07:36:03+00:00
7588,900,394918115,394053192,Wavelength,271168.0,2010-11-05T03:25:10Z,116343,,,13404,2010-11-05 03:25:10+00:00
7589,901,394918355,394918115,Wavelength,271168.0,2010-11-05T03:26:58Z,116343,,,13404,2010-11-05 03:26:58+00:00
7590,902,394966071,394918355,Aniten21,10936115.0,2010-11-05T11:27:32Z,116370,,,13404,2010-11-05 11:27:32+00:00
7591,903,394987117,394966071,ElockidAlternate,12860568.0,2010-11-05T14:10:38Z,116341,,,13404,2010-11-05 14:10:38+00:00
7592,904,394987316,394987117,ElockidAlternate,12860568.0,2010-11-05T14:12:01Z,116341,,,13404,2010-11-05 14:12:01+00:00
7593,905,395051494,394987316,Kwamikagami,93143.0,2010-11-05T20:57:22Z,117230,,,13404,2010-11-05 20:57:22+00:00
7594,906,395362951,395051494,Kwamikagami,93143.0,2010-11-07T15:37:33Z,117226,,,13404,2010-11-07 15:37:33+00:00
23798,216,395453135,394538818,Xiaoyu of Yuxi,12771883.0,2010-11-08T00:43:52Z,66387,,,221174,2010-11-08 00:43:52+00:00
7595,907,395453370,395362951,Xiaoyu of Yuxi,12771883.0,2010-11-08T00:45:45Z,117299,,,13404,2010-11-08 00:45:45+00:00
23799,217,395454930,395453135,Xiaoyu of Yuxi,12771883.0,2010-11-08T00:55:37Z,67065,,,221174,2010-11-08 00:55:37+00:00
17000,13,395456409,388154675,Jeysaba,550271.0,2010-11-08T01:05:28Z,19097,,,3330025,2010-11-08 01:05:28+00:00
7596,908,395525976,395453370,Kwamikagami,93143.0,2010-11-08T11:22:35Z,117293,,,13404,2010-11-08 11:22:35+00:00
7597,909,395527878,395525976,Kwamikagami,93143.0,2010-11-08T11:42:40Z,117294,,,13404,2010-11-08 11:42:40+00:00
7598,910,395527972,395527878,Kwamikagami,93143.0,2010-11-08T11:43:33Z,117293,,,13404,2010-11-08 11:43:33+00:00
23800,218,395583192,395454930,203.198.29.220,0.0,2010-11-08T18:20:11Z,67167,True,,221174,2010-11-08 18:20:11+00:00
23801,219,395583395,395583192,SineBot,4936590.0,2010-11-08T18:21:28Z,67470,,,221174,2010-11-08 18:21:28+00:00
7599,911,395678983,395527972,Captchad,10408157.0,2010-11-09T04:15:56Z,117295,,,13404,2010-11-09 04:15:56+00:00
7600,912,395679940,395678983,Karlos87,11843789.0,2010-11-09T04:23:43Z,117161,,,13404,2010-11-09 04:23:43+00:00
7601,913,395681654,395679940,Xiaoyu of Yuxi,12771883.0,2010-11-09T04:37:26Z,117295,,,13404,2010-11-09 04:37:26+00:00
7602,914,395726720,395681654,Yobot,7328338.0,2010-11-09T12:02:17Z,117296,,,13404,2010-11-09 12:02:17+00:00
7603,915,395808334,395726720,Daviessimo,7857381.0,2010-11-09T20:52:52Z,117295,,,13404,2010-11-09 20:52:52+00:00
7604,916,395894598,395808334,Edward,4261.0,2010-11-10T06:50:37Z,117299,,,13404,2010-11-10 06:50:37+00:00
16470,21,396135942,394016508,116.49.167.64,0.0,2010-11-11T14:57:28Z,12959,True,,151962,2010-11-11 14:57:28+00:00
16471,22,396136328,396135942,116.49.167.64,0.0,2010-11-11T14:59:54Z,13018,True,,151962,2010-11-11 14:59:54+00:00
23802,220,396272956,395583395,MiszaBot I,3797869.0,2010-11-12T06:42:16Z,64968,,,221174,2010-11-12 06:42:16+00:00
15684,41,396733699,386734586,Furrykef,17163.0,2010-11-14T17:12:24Z,11723,,,65372,2010-11-14 17:12:24+00:00
11728,11,396926336,392941916,114.32.184.105,0.0,2010-11-15T15:49:56Z,3089,True,,18592548,2010-11-15 15:49:56+00:00
15685,42,397085600,396733699,Joseph Solis in Australia,957447.0,2010-11-16T11:34:45Z,11732,,,65372,2010-11-16 11:34:45+00:00
15686,43,397085662,397085600,Joseph Solis in Australia,957447.0,2010-11-16T11:35:30Z,11733,,,65372,2010-11-16 11:35:30+00:00
23803,221,397175190,396272956,Dolphin Jedi,12025487.0,2010-11-16T21:13:15Z,65136,,,221174,2010-11-16 21:13:15+00:00
23804,222,397186552,397175190,Xiaoyu of Yuxi,12771883.0,2010-11-16T22:18:29Z,65456,,,221174,2010-11-16 22:18:29+00:00
7605,917,397413741,395894598,Tomchen1989,11110763.0,2010-11-18T01:02:07Z,117251,,,13404,2010-11-18 01:02:07+00:00
7606,918,397477097,397413741,Danerobe,10279192.0,2010-11-18T11:27:09Z,117282,,,13404,2010-11-18 11:27:09+00:00
7607,919,397586887,397477097,Rjanag,7676170.0,2010-11-19T00:19:33Z,117314,,,13404,2010-11-19 00:19:33+00:00
11729,12,397716949,396926336,112.118.153.231,0.0,2010-11-19T18:17:03Z,3090,True,,18592548,2010-11-19 18:17:03+00:00
23805,223,397902894,397186552,Speeders,13121689.0,2010-11-20T18:16:53Z,19,,,221174,2010-11-20 18:16:53+00:00
23806,224,397903019,397902894,Seaphoto,1594127.0,2010-11-20T18:17:43Z,65456,,,221174,2010-11-20 18:17:43+00:00
16472,23,398740688,396136328,203.198.26.15,0.0,2010-11-25T02:42:44Z,11882,True,,151962,2010-11-25 02:42:44+00:00
16473,24,398740912,398740688,203.198.26.15,0.0,2010-11-25T02:44:26Z,12063,True,,151962,2010-11-25 02:44:26+00:00
16474,25,398740995,398740912,203.198.26.15,0.0,2010-11-25T02:45:02Z,12058,True,,151962,2010-11-25 02:45:02+00:00
7608,920,399056571,397586887,Spellcast,2968397.0,2010-11-27T01:26:30Z,117330,,,13404,2010-11-27 01:26:30+00:00
23807,225,399093355,397903019,MiszaBot I,3797869.0,2010-11-27T06:41:36Z,64490,,,221174,2010-11-27 06:41:36+00:00
23808,226,400080879,399093355,MiszaBot I,3797869.0,2010-12-02T06:43:10Z,56131,,,221174,2010-12-02 06:43:10+00:00
7609,921,400124849,399056571,Smiscandlon,11303324.0,2010-12-02T14:16:43Z,117330,,,13404,2010-12-02 14:16:43+00:00
7610,922,400281809,400124849,Md iet,9981633.0,2010-12-03T08:25:09Z,117395,,,13404,2010-12-03 08:25:09+00:00
7611,923,400447228,400281809,Aeonx,12314833.0,2010-12-04T06:32:38Z,117396,,,13404,2010-12-04 06:32:38+00:00
7612,924,400451225,400447228,ASDFGH,2305106.0,2010-12-04T07:19:14Z,117395,,,13404,2010-12-04 07:19:14+00:00
7613,925,400452236,400451225,ASDFGH,2305106.0,2010-12-04T07:29:43Z,116802,,,13404,2010-12-04 07:29:43+00:00
7614,926,400492720,400452236,Xiaoyu of Yuxi,12771883.0,2010-12-04T15:06:18Z,116879,,,13404,2010-12-04 15:06:18+00:00
7615,927,400813932,400492720,KrakatoaKatie,1570001.0,2010-12-06T07:06:03Z,116897,,,13404,2010-12-06 07:06:03+00:00
7616,928,401313748,400813932,Xqbot,8066546.0,2010-12-08T20:45:16Z,116921,,,13404,2010-12-08 20:45:16+00:00
7617,929,401463570,401313748,Petmal,300781.0,2010-12-09T16:04:22Z,116925,,,13404,2010-12-09 16:04:22+00:00
7618,930,401648647,401463570,Luckas-bot,7320905.0,2010-12-10T18:05:05Z,116943,,,13404,2010-12-10 18:05:05+00:00
7619,931,402166184,401648647,Khalidshou,8876191.0,2010-12-13T16:43:58Z,116938,,,13404,2010-12-13 16:43:58+00:00
7620,932,402166537,402166184,Khalidshou,8876191.0,2010-12-13T16:46:16Z,116938,,,13404,2010-12-13 16:46:16+00:00
16475,26,404122872,398740995,116.48.87.218,0.0,2010-12-25T02:51:54Z,12139,True,,151962,2010-12-25 02:51:54+00:00
23809,227,404139127,400080879,Phead128,1290981.0,2010-12-25T05:54:57Z,56630,,,221174,2010-12-25 05:54:57+00:00
23810,228,404139281,404139127,Phead128,1290981.0,2010-12-25T05:57:18Z,57043,,,221174,2010-12-25 05:57:18+00:00
7621,933,404816530,402166537,Armigo~enwiki,9498051.0,2010-12-29T14:09:16Z,116854,,,13404,2010-12-29 14:09:16+00:00
23811,229,404871090,404139281,99.38.230.227,0.0,2010-12-29T20:41:37Z,57371,True,,221174,2010-12-29 20:41:37+00:00
23812,230,404874096,404871090,Xiaoyu of Yuxi,12771883.0,2010-12-29T20:59:44Z,56808,,,221174,2010-12-29 20:59:44+00:00
7622,934,405319712,404816530,Explicit,4842600.0,2011-01-01T14:04:10Z,116507,,,13404,2011-01-01 14:04:10+00:00
7623,935,405550581,405319712,Alphabet55,1666508.0,2011-01-02T20:19:59Z,116508,,,13404,2011-01-02 20:19:59+00:00
15687,44,406002448,397085662,香港鬼仔,13053076.0,2011-01-05T01:38:52Z,11792,,,65372,2011-01-05 01:38:52+00:00
7624,936,406143988,405550581,FoxBot,10254013.0,2011-01-05T20:24:33Z,116527,,,13404,2011-01-05 20:24:33+00:00
7625,937,406247495,406143988,Xqbot,8066546.0,2011-01-06T08:46:52Z,116510,,,13404,2011-01-06 08:46:52+00:00
7626,938,406787681,406247495,Hmains,508734.0,2011-01-09T01:17:14Z,116504,,,13404,2011-01-09 01:17:14+00:00
23813,231,407030512,404874096,113.252.230.15,0.0,2011-01-10T07:14:32Z,56873,True,,221174,2011-01-10 07:14:32+00:00
23814,232,407030611,407030512,SineBot,4936590.0,2011-01-10T07:15:48Z,57176,,,221174,2011-01-10 07:15:48+00:00
23815,233,407030844,407030611,113.252.230.15,0.0,2011-01-10T07:18:34Z,56954,True,,221174,2011-01-10 07:18:34+00:00
23816,234,407031345,407030844,Sitcomfanhk,13761705.0,2011-01-10T07:24:27Z,56986,,,221174,2011-01-10 07:24:27+00:00
23817,235,407031428,407031345,Sitcomfanhk,13761705.0,2011-01-10T07:25:30Z,57082,,,221174,2011-01-10 07:25:30+00:00
23818,236,407031705,407031428,Sitcomfanhk,13761705.0,2011-01-10T07:29:13Z,57248,,,221174,2011-01-10 07:29:13+00:00
23819,237,407031732,407031705,Sitcomfanhk,13761705.0,2011-01-10T07:29:36Z,57249,,,221174,2011-01-10 07:29:36+00:00
23820,238,407032355,407031732,Sitcomfanhk,13761705.0,2011-01-10T07:37:46Z,57654,,,221174,2011-01-10 07:37:46+00:00
23821,239,407032443,407032355,Sitcomfanhk,13761705.0,2011-01-10T07:38:53Z,57660,,,221174,2011-01-10 07:38:53+00:00
23822,240,407032891,407032443,Sitcomfanhk,13761705.0,2011-01-10T07:44:27Z,59788,,,221174,2011-01-10 07:44:27+00:00
23823,241,407033216,407032891,Sitcomfanhk,13761705.0,2011-01-10T07:48:42Z,60083,,,221174,2011-01-10 07:48:42+00:00
23824,242,407033580,407033216,Sitcomfanhk,13761705.0,2011-01-10T07:53:25Z,60315,,,221174,2011-01-10 07:53:25+00:00
23825,243,407033664,407033580,Sitcomfanhk,13761705.0,2011-01-10T07:54:36Z,60316,,,221174,2011-01-10 07:54:36+00:00
23826,244,407033712,407033664,Sitcomfanhk,13761705.0,2011-01-10T07:55:10Z,60318,,,221174,2011-01-10 07:55:10+00:00
23827,245,407034059,407033712,Xiaoyu of Yuxi,12771883.0,2011-01-10T07:59:10Z,60568,,,221174,2011-01-10 07:59:10+00:00
23828,246,407034892,407034059,Xiaoyu of Yuxi,12771883.0,2011-01-10T08:08:36Z,62033,,,221174,2011-01-10 08:08:36+00:00
23829,247,407035292,407034892,SchmuckyTheCat,31197.0,2011-01-10T08:13:39Z,62445,,,221174,2011-01-10 08:13:39+00:00
23830,248,407035457,407035292,SchmuckyTheCat,31197.0,2011-01-10T08:15:42Z,62563,,,221174,2011-01-10 08:15:42+00:00
23831,249,407036465,407035457,Xiaoyu of Yuxi,12771883.0,2011-01-10T08:26:32Z,62569,,,221174,2011-01-10 08:26:32+00:00
23832,250,407037422,407036465,SchmuckyTheCat,31197.0,2011-01-10T08:37:16Z,62566,,,221174,2011-01-10 08:37:16+00:00
23833,251,407052394,407037422,Adrian J. Hunter,2039422.0,2011-01-10T11:24:27Z,62570,,,221174,2011-01-10 11:24:27+00:00
23834,252,407220364,407052394,113.252.230.15,0.0,2011-01-11T05:27:52Z,62759,True,,221174,2011-01-11 05:27:52+00:00
23835,253,407220664,407220364,Sitcomfanhk,13761705.0,2011-01-11T05:29:54Z,62733,,,221174,2011-01-11 05:29:54+00:00
23836,254,407220975,407220664,Sitcomfanhk,13761705.0,2011-01-11T05:32:17Z,62904,,,221174,2011-01-11 05:32:17+00:00
23837,255,407221112,407220975,Sitcomfanhk,13761705.0,2011-01-11T05:33:31Z,62959,,,221174,2011-01-11 05:33:31+00:00
23838,256,407221259,407221112,Sitcomfanhk,13761705.0,2011-01-11T05:34:43Z,62971,,,221174,2011-01-11 05:34:43+00:00
23839,257,407221603,407221259,Sitcomfanhk,13761705.0,2011-01-11T05:37:25Z,63060,,,221174,2011-01-11 05:37:25+00:00
23840,258,407221667,407221603,Sitcomfanhk,13761705.0,2011-01-11T05:38:02Z,63061,,,221174,2011-01-11 05:38:02+00:00
23841,259,407222062,407221667,Sitcomfanhk,13761705.0,2011-01-11T05:41:06Z,63061,,,221174,2011-01-11 05:41:06+00:00
23842,260,407222608,407222062,Sitcomfanhk,13761705.0,2011-01-11T05:45:12Z,63227,,,221174,2011-01-11 05:45:12+00:00
23843,261,407222791,407222608,Sitcomfanhk,13761705.0,2011-01-11T05:46:58Z,63197,,,221174,2011-01-11 05:46:58+00:00
23844,262,407222842,407222791,Sitcomfanhk,13761705.0,2011-01-11T05:47:26Z,62236,,,221174,2011-01-11 05:47:26+00:00
23845,263,407223180,407222842,Sitcomfanhk,13761705.0,2011-01-11T05:50:30Z,62408,,,221174,2011-01-11 05:50:30+00:00
23846,264,407223453,407223180,Sitcomfanhk,13761705.0,2011-01-11T05:52:44Z,62501,,,221174,2011-01-11 05:52:44+00:00
23847,265,407223507,407223453,Sitcomfanhk,13761705.0,2011-01-11T05:53:17Z,62519,,,221174,2011-01-11 05:53:17+00:00
23848,266,407226074,407223507,Xiaoyu of Yuxi,12771883.0,2011-01-11T06:15:00Z,62947,,,221174,2011-01-11 06:15:00+00:00
23849,267,407233866,407226074,SchmuckyTheCat,31197.0,2011-01-11T07:30:14Z,63277,,,221174,2011-01-11 07:30:14+00:00
23850,268,407234415,407233866,SchmuckyTheCat,31197.0,2011-01-11T07:34:24Z,64238,,,221174,2011-01-11 07:34:24+00:00
23851,269,407235030,407234415,Xiaoyu of Yuxi,12771883.0,2011-01-11T07:39:34Z,64307,,,221174,2011-01-11 07:39:34+00:00
23852,270,407236481,407235030,Sitcomfanhk,13761705.0,2011-01-11T07:52:07Z,64595,,,221174,2011-01-11 07:52:07+00:00
23853,271,407236685,407236481,Sitcomfanhk,13761705.0,2011-01-11T07:53:45Z,64632,,,221174,2011-01-11 07:53:45+00:00
23854,272,407236943,407236685,Sitcomfanhk,13761705.0,2011-01-11T07:57:11Z,64807,,,221174,2011-01-11 07:57:11+00:00
23855,273,407237584,407236943,Sitcomfanhk,13761705.0,2011-01-11T08:05:48Z,65008,,,221174,2011-01-11 08:05:48+00:00
23856,274,407237723,407237584,SchmuckyTheCat,31197.0,2011-01-11T08:07:31Z,65141,,,221174,2011-01-11 08:07:31+00:00
23857,275,407237737,407237723,Sitcomfanhk,13761705.0,2011-01-11T08:07:41Z,65153,,,221174,2011-01-11 08:07:41+00:00
23858,276,407237894,407237737,SchmuckyTheCat,31197.0,2011-01-11T08:09:26Z,65299,,,221174,2011-01-11 08:09:26+00:00
23859,277,407238439,407237894,Sitcomfanhk,13761705.0,2011-01-11T08:16:17Z,65469,,,221174,2011-01-11 08:16:17+00:00
23860,278,407238671,407238439,Sitcomfanhk,13761705.0,2011-01-11T08:19:25Z,65622,,,221174,2011-01-11 08:19:25+00:00
23861,279,407238706,407238671,Sitcomfanhk,13761705.0,2011-01-11T08:19:50Z,65628,,,221174,2011-01-11 08:19:50+00:00
23862,280,407238945,407238706,Sitcomfanhk,13761705.0,2011-01-11T08:22:26Z,65640,,,221174,2011-01-11 08:22:26+00:00
23863,281,407239013,407238945,Sitcomfanhk,13761705.0,2011-01-11T08:23:23Z,65656,,,221174,2011-01-11 08:23:23+00:00
23864,282,407239190,407239013,Sitcomfanhk,13761705.0,2011-01-11T08:25:40Z,65674,,,221174,2011-01-11 08:25:40+00:00
23865,283,407239777,407239190,Sitcomfanhk,13761705.0,2011-01-11T08:32:35Z,65834,,,221174,2011-01-11 08:32:35+00:00
23866,284,407239816,407239777,Sitcomfanhk,13761705.0,2011-01-11T08:33:04Z,65840,,,221174,2011-01-11 08:33:04+00:00
23867,285,407240331,407239816,Sitcomfanhk,13761705.0,2011-01-11T08:38:57Z,65730,,,221174,2011-01-11 08:38:57+00:00
23868,286,407241184,407240331,SchmuckyTheCat,31197.0,2011-01-11T08:47:38Z,65955,,,221174,2011-01-11 08:47:38+00:00
23869,287,407241261,407241184,SchmuckyTheCat,31197.0,2011-01-11T08:48:28Z,66096,,,221174,2011-01-11 08:48:28+00:00
23870,288,407285788,407241261,Xiaoyu of Yuxi,12771883.0,2011-01-11T15:42:14Z,66460,,,221174,2011-01-11 15:42:14+00:00
23871,289,407438989,407285788,Sitcomfanhk,13761705.0,2011-01-12T07:50:52Z,66645,,,221174,2011-01-12 07:50:52+00:00
23872,290,407439047,407438989,Sitcomfanhk,13761705.0,2011-01-12T07:51:26Z,66656,,,221174,2011-01-12 07:51:26+00:00
23873,291,407439291,407439047,SchmuckyTheCat,31197.0,2011-01-12T07:54:36Z,66762,,,221174,2011-01-12 07:54:36+00:00
7627,939,407764341,406787681,ChuispastonBot,12929566.0,2011-01-14T01:31:27Z,116506,,,13404,2011-01-14 01:31:27+00:00
7628,940,407978700,407764341,Sitcomfanhk,13761705.0,2011-01-15T06:17:14Z,116440,,,13404,2011-01-15 06:17:14+00:00
7629,941,407978939,407978700,Sitcomfanhk,13761705.0,2011-01-15T06:20:05Z,116401,,,13404,2011-01-15 06:20:05+00:00
7630,942,407979474,407978939,Sitcomfanhk,13761705.0,2011-01-15T06:26:50Z,116362,,,13404,2011-01-15 06:26:50+00:00
7631,943,407979687,407979474,Sitcomfanhk,13761705.0,2011-01-15T06:29:01Z,116367,,,13404,2011-01-15 06:29:01+00:00
7632,944,407980881,407979687,Sitcomfanhk,13761705.0,2011-01-15T06:43:19Z,116483,,,13404,2011-01-15 06:43:19+00:00
7633,945,407988907,407980881,SchmuckyTheCat,31197.0,2011-01-15T08:25:34Z,116506,,,13404,2011-01-15 08:25:34+00:00
7634,946,408007032,407988907,Sitcomfanhk,13761705.0,2011-01-15T12:08:01Z,116426,,,13404,2011-01-15 12:08:01+00:00
7635,947,408007306,408007032,Sitcomfanhk,13761705.0,2011-01-15T12:10:33Z,116461,,,13404,2011-01-15 12:10:33+00:00
7636,948,408008265,408007306,Sitcomfanhk,13761705.0,2011-01-15T12:20:46Z,116541,,,13404,2011-01-15 12:20:46+00:00
7637,949,408008440,408008265,Sitcomfanhk,13761705.0,2011-01-15T12:22:56Z,116542,,,13404,2011-01-15 12:22:56+00:00
7638,950,408008795,408008440,Sitcomfanhk,13761705.0,2011-01-15T12:26:58Z,116517,,,13404,2011-01-15 12:26:58+00:00
7639,951,408021817,408008795,Sitcomfanhk,13761705.0,2011-01-15T14:29:18Z,116529,,,13404,2011-01-15 14:29:18+00:00
7640,952,408056510,408021817,Tavatar,7644919.0,2011-01-15T18:21:59Z,116552,,,13404,2011-01-15 18:21:59+00:00
7641,953,408056975,408056510,Tavatar,7644919.0,2011-01-15T18:24:59Z,116552,,,13404,2011-01-15 18:24:59+00:00
7642,954,408060360,408056975,AnomieBOT,7611264.0,2011-01-15T18:46:10Z,116553,,,13404,2011-01-15 18:46:10+00:00
7643,955,408061188,408060360,Tavatar,7644919.0,2011-01-15T18:51:13Z,116436,,,13404,2011-01-15 18:51:13+00:00
7644,956,408120095,408061188,SchmuckyTheCat,31197.0,2011-01-16T00:52:33Z,116506,,,13404,2011-01-16 00:52:33+00:00
7645,957,408141616,408120095,Sitcomfanhk,13761705.0,2011-01-16T03:48:55Z,116436,,,13404,2011-01-16 03:48:55+00:00
7646,958,408142320,408141616,Sitcomfanhk,13761705.0,2011-01-16T03:54:33Z,116545,,,13404,2011-01-16 03:54:33+00:00
7647,959,408144108,408142320,Sitcomfanhk,13761705.0,2011-01-16T04:08:07Z,116555,,,13404,2011-01-16 04:08:07+00:00
7648,960,408144673,408144108,SchmuckyTheCat,31197.0,2011-01-16T04:12:41Z,116506,,,13404,2011-01-16 04:12:41+00:00
7649,961,408144901,408144673,Sitcomfanhk,13761705.0,2011-01-16T04:14:34Z,116555,,,13404,2011-01-16 04:14:34+00:00
7650,962,408148866,408144901,Xiaoyu of Yuxi,12771883.0,2011-01-16T04:47:33Z,116506,,,13404,2011-01-16 04:47:33+00:00
23874,292,408161052,407439291,MiszaBot I,3797869.0,2011-01-16T06:55:38Z,46591,,,221174,2011-01-16 06:55:38+00:00
11730,13,408258719,397716949,Kittybrewster,640429.0,2011-01-16T20:15:35Z,3095,,,18592548,2011-01-16 20:15:35+00:00
23875,293,408353293,408161052,Ncor,13807469.0,2011-01-17T07:20:21Z,47034,,,221174,2011-01-17 07:20:21+00:00
7651,963,408356476,408148866,Themfromspace,7342157.0,2011-01-17T07:54:44Z,116437,,,13404,2011-01-17 07:54:44+00:00
7652,964,408356638,408356476,Themfromspace,7342157.0,2011-01-17T07:56:21Z,116445,,,13404,2011-01-17 07:56:21+00:00
23876,294,408356702,408353293,Themfromspace,7342157.0,2011-01-17T07:56:56Z,47265,,,221174,2011-01-17 07:56:56+00:00
23877,295,408517724,408356702,DOR (HK),6036204.0,2011-01-18T02:49:23Z,47438,,,221174,2011-01-18 02:49:23+00:00
16476,27,408805773,404122872,68.97.129.116,0.0,2011-01-19T16:34:39Z,12124,True,,151962,2011-01-19 16:34:39+00:00
16477,28,408806832,408805773,68.97.129.116,0.0,2011-01-19T16:41:23Z,12122,True,,151962,2011-01-19 16:41:23+00:00
16478,29,408872454,408806832,173.252.17.131,0.0,2011-01-19T23:20:47Z,12123,True,,151962,2011-01-19 23:20:47+00:00
16479,30,408954042,408872454,80.217.120.75,0.0,2011-01-20T11:11:46Z,12126,True,,151962,2011-01-20 11:11:46+00:00
7653,965,409510299,408356638,Koavf,205121.0,2011-01-23T06:33:06Z,116404,,,13404,2011-01-23 06:33:06+00:00
7654,966,409522127,409510299,Edward,4261.0,2011-01-23T08:27:03Z,116408,,,13404,2011-01-23 08:27:03+00:00
16480,31,409712234,408954042,99.75.137.0,0.0,2011-01-24T06:34:56Z,12123,True,,151962,2011-01-24 06:34:56+00:00
16481,32,409712303,409712234,99.75.137.0,0.0,2011-01-24T06:35:24Z,12113,True,,151962,2011-01-24 06:35:24+00:00
15688,45,410065255,406002448,94.170.37.139,0.0,2011-01-25T23:33:21Z,11800,True,,65372,2011-01-25 23:33:21+00:00
7655,967,410260118,409522127,Luckas-bot,7320905.0,2011-01-26T23:04:56Z,116434,,,13404,2011-01-26 23:04:56+00:00
7656,968,410472212,410260118,EmausBot,11292982.0,2011-01-28T00:27:54Z,116460,,,13404,2011-01-28 00:27:54+00:00
16482,33,410641144,409712303,SchmuckyTheCat,31197.0,2011-01-28T21:55:22Z,12058,,,151962,2011-01-28 21:55:22+00:00
16483,34,410803013,410641144,116.48.85.36,0.0,2011-01-29T18:53:11Z,12071,True,,151962,2011-01-29 18:53:11+00:00
16484,35,410803741,410803013,116.48.85.36,0.0,2011-01-29T18:57:29Z,12265,True,,151962,2011-01-29 18:57:29+00:00
16485,36,410812872,410803741,SchmuckyTheCat,31197.0,2011-01-29T19:51:01Z,12058,,,151962,2011-01-29 19:51:01+00:00
16486,37,410913172,410812872,116.48.85.36,0.0,2011-01-30T06:31:04Z,12247,True,,151962,2011-01-30 06:31:04+00:00
